id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
464573759487007,464573756768932,2,1,4952228,161,4952243,4957318,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573764621422,464573759487007,2,1,4957362,161,4957395,4962073,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573769353209,464573764621422,2,1,4962094,161,4962111,4964022,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573771300782,464573769353209,2,1,4964042,161,4964082,4966191,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573773473879,464573771300782,2,1,4966215,161,4966236,4971787,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573779067735,464573773473879,2,1,4971809,161,4971823,4977333,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573784619826,464573779067735,2,1,4977361,161,4977377,4986437,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573793738997,464573784619826,2,1,4986480,161,4986513,4994360,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573801645907,464573793738997,2,1,4994387,161,4994405,5010612,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573817902294,464573801645907,2,1,5010643,161,5010663,5026997,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573834298787,464573817902294,2,1,5027040,161,5027057,5039334,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573846637855,464573834298787,2,1,5039379,161,5039401,5052755,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573860041489,464573846637855,2,1,5052783,161,5052802,5071169,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573878476709,464573860041489,2,1,5071218,161,5071246,5086703,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573893991023,464573878476709,2,1,5086732,161,5086751,5096531,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573903829742,464573893991023,2,1,5096571,161,5096663,5110389,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573917683022,464573903829742,2,1,5110424,161,5110446,5116231,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573923552245,464573917683022,2,1,5116293,161,5116313,5118270,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573925550184,464573923552245,2,1,5118291,161,5118306,5120542,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573927840404,464573925550184,2,1,5120581,161,5120600,5123995,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573931280600,464573927840404,2,1,5124022,161,5124086,5128785,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573936076763,464573931280600,2,1,5128818,161,5128859,5133438,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573940719466,464573936076763,2,1,5133460,161,5133488,5135466,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573942762364,464573940719466,2,1,5135503,161,5135528,5139628,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573946916645,464573942762364,2,1,5139658,161,5139686,5141943,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
